Drug_Query	Drug_Found	Target_Name	Target_Type	Target_UniProt	Target_Species	Database	Reference	Assay_Type	Assay_Relation	Assay_Value	EvidenceLevel_Assigned
Venetoclax	Venetoclax	BCL2	Protein	P10415	Homo sapiens	DrugBank	23410971	NA	NA	NA	II
Venetoclax	Venetoclax	BCL2	Protein	P10415	Homo sapiens	DrugBank	23291630	NA	NA	NA	II
Venetoclax	Venetoclax	BCL2	Protein	P10415	Homo sapiens	IUPHAR	23291630	Ki	<	0.01	III
Venetoclax	Venetoclax	MCL1	Protein	Q07820	Homo sapiens	IUPHAR	23291630	Ki	>	444	III
Bortezomib	Bortezomib	PSMB5	Protein	P28074	Homo sapiens	IUPHAR	19428245	IC50	=	20	III
Ridaforolimus	Ridaforolimus	MTOR	Protein	P42345	Homo sapiens	IUPHAR	21482695	IC50	=	0.200000003	III
Axitinib	Axitinib	PLK4	Protein	O00444	Homo sapiens	IUPHAR	23829549	IC50	=	46	III
Axitinib	Axitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	18541897	NA	NA	NA	II
Axitinib	Axitinib	FLT1	Protein	P17948	Homo sapiens	DrugBank	18541897	NA	NA	NA	II
Axitinib	Axitinib	KDR	Protein	P35968	Homo sapiens	DrugBank	18541897	NA	NA	NA	II
Axitinib	Axitinib	KDR	Protein	P35968	Homo sapiens	IUPHAR	22037378	Kd	=	5.900000095	III
Axitinib	Axitinib	KDR	Protein	P35968	Homo sapiens	IUPHAR	20869793	IC50	=	0.25	III
Torkinib	Torkinib	PASK	Protein	Q96RG2	Homo sapiens	IUPHAR	18849971	NA	NA	NA	II
Torkinib	Torkinib	MTOR	Protein	P42345	Homo sapiens	IUPHAR	18849971	IC50	=	8	III
Mivavotinib	Mivavotinib	PDGFRA	Protein	P16234	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.045	III
Mivavotinib	Mivavotinib	PDGFRA	Protein	P16234	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.045	III
Mivavotinib	Mivavotinib	PAK4	Protein	O96013	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.076	III
Mivavotinib	Mivavotinib	PAK4	Protein	O96013	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.076	III
Mivavotinib	Mivavotinib	CHEK1	Protein	O14757	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.05	III
Mivavotinib	Mivavotinib	CHEK1	Protein	O14757	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.05	III
Mivavotinib	Mivavotinib	CHEK1	Protein	O14757	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.05	III
Mivavotinib	Mivavotinib	CHEK1	Protein	O14757	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.05	III
Mivavotinib	Mivavotinib	SYK	Protein	P43405	Homo sapiens	PubChem BioAssay	27839918.0	EC50	=	0.0098	III
Mivavotinib	Mivavotinib	SYK	Protein	P43405	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.0032	III
Mivavotinib	Mivavotinib	SYK	Protein	P43405	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.0032	III
Mivavotinib	Mivavotinib	SYK	Protein	P43405	Homo sapiens	PubChem BioAssay	27839918.0	EC50	=	0.0098	III
Mivavotinib	Mivavotinib	SYK	Protein	P43405	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.002	III
Mivavotinib	Mivavotinib	SYK	Protein	P43405	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.002	III
Mivavotinib	Mivavotinib	RET	Protein	P07949	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.019	III
Mivavotinib	Mivavotinib	RET	Protein	P07949	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.0084	III
Mivavotinib	Mivavotinib	RET	Protein	P07949	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.019	III
Mivavotinib	Mivavotinib	RET	Protein	P07949	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.0084	III
Mivavotinib	Mivavotinib	FER	Protein	P16591	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.051	III
Mivavotinib	Mivavotinib	FER	Protein	P16591	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.051	III
Mivavotinib	Mivavotinib	EPHA1	Protein	P21709	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.031	III
Mivavotinib	Mivavotinib	EPHA1	Protein	P21709	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.031	III
Mivavotinib	Mivavotinib	PHKG2	Protein	P15735	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.226	III
Mivavotinib	Mivavotinib	PHKG2	Protein	P15735	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.226	III
Mivavotinib	Mivavotinib	KDR	Protein	P35968	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.08800000000000001	III
Mivavotinib	Mivavotinib	KDR	Protein	P35968	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.08800000000000001	III
Mivavotinib	Mivavotinib	KDR	Protein	P35968	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.135	III
Mivavotinib	Mivavotinib	KDR	Protein	P35968	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.135	III
Mivavotinib	Mivavotinib	JAK3	Protein	P52333	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.114	III
Mivavotinib	Mivavotinib	JAK3	Protein	P52333	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.114	III
Mivavotinib	Mivavotinib	FLT3	Protein	P36888	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.0046	III
Mivavotinib	Mivavotinib	FLT3	Protein	P36888	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.022000000000000002	III
Mivavotinib	Mivavotinib	FLT3	Protein	P36888	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.0046	III
Mivavotinib	Mivavotinib	FLT3	Protein	P36888	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.022000000000000002	III
Mivavotinib	Mivavotinib	ZAP70	Protein	P43403	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.075	III
Mivavotinib	Mivavotinib	ZAP70	Protein	P43403	Homo sapiens	PubChem BioAssay	27839918.0	IC50	=	0.075	III
Ipilimumab	Ipilimumab	CTLA4	Protein	P16410	Homo sapiens	DrugBank	18049334	NA	NA	NA	II
Ipilimumab	Ipilimumab	CTLA4	Protein	P16410	Homo sapiens	IUPHAR	NA_IUPHAR	Kd	<	1	I
Tegatrabetan	Tegatrabetan	CYP2C9	Protein	P11712	Homo sapiens	PubChem BioAssay	26182238.0	IC50	=	5.62	III
Tegatrabetan	Tegatrabetan	CYP2C9	Protein	P11712	Homo sapiens	PubChem BioAssay	26182238.0	IC50	=	5.62	III
Carfilzomib	Carfilzomib	PSMB2	Protein	P49721	Homo sapiens	DrugBank	17591945	NA	NA	NA	II
Carfilzomib	Carfilzomib	PSMB2	Protein	P49721	Homo sapiens	DrugBank	23393020	NA	NA	NA	II
Carfilzomib	Carfilzomib	PSMB8	Protein	P28062	Homo sapiens	DrugBank	17591945	NA	NA	NA	II
Carfilzomib	Carfilzomib	PSMB8	Protein	P28062	Homo sapiens	DrugBank	23393020	NA	NA	NA	II
Carfilzomib	Carfilzomib	PSMB9	Protein	P28065	Homo sapiens	DrugBank	17591945	NA	NA	NA	II
Carfilzomib	Carfilzomib	PSMB9	Protein	P28065	Homo sapiens	DrugBank	23393020	NA	NA	NA	II
Carfilzomib	Carfilzomib	PSMB10	Protein	P40306	Homo sapiens	DrugBank	17591945	NA	NA	NA	II
Carfilzomib	Carfilzomib	PSMB10	Protein	P40306	Homo sapiens	DrugBank	23393020	NA	NA	NA	II
Carfilzomib	Carfilzomib	PSMB5	Protein	P28074	Homo sapiens	DrugBank	23393020	NA	NA	NA	II
Carfilzomib	Carfilzomib	PSMB5	Protein	P28074	Homo sapiens	IUPHAR	19348473	IC50	=	5.699999809	III
Carfilzomib	Carfilzomib	PSMB1	Protein	P20618	Homo sapiens	DrugBank	17591945	NA	NA	NA	II
Carfilzomib	Carfilzomib	PSMB1	Protein	P20618	Homo sapiens	DrugBank	23393020	NA	NA	NA	II
Atezolizumab	Atezolizumab	CD274	Protein	Q9NZQ7	Homo sapiens	DrugBank	26952546	NA	NA	NA	II
Atezolizumab	Atezolizumab	CD274	Protein	Q9NZQ7	Homo sapiens	DrugBank	27412122	NA	NA	NA	II
Atezolizumab	Atezolizumab	CD274	Protein	Q9NZQ7	Homo sapiens	IUPHAR	NA_IUPHAR	Kd	=		I
Siltuximab	Siltuximab	IL6	Protein	P05231	Homo sapiens	DrugBank	8823310	NA	NA	NA	II
Eribulin	Eribulin	BCL2	Protein	P10415	Homo sapiens	DrugBank	15313917	NA	NA	NA	II
Eribulin	Eribulin	TUBB	Protein	P07437	Homo sapiens	IUPHAR	21324687	IC50	=	5.900000095	III
Eribulin	Eribulin	TUBB1	Protein	Q9H4B7	Homo sapiens	DrugBank	15313917	NA	NA	NA	II
Eribulin	Eribulin	TUBB1	Protein	Q9H4B7	Homo sapiens	DrugBank	16940412	NA	NA	NA	II
Fedratinib	Fedratinib	TYK2	Protein	P29597	Homo sapiens	IUPHAR	21106455	IC50	=	150	III
Fedratinib	Fedratinib	JAK2	Protein	O60674	Homo sapiens	DrugBank	27473820	NA	NA	NA	II
Fedratinib	Fedratinib	JAK2	Protein	O60674	Homo sapiens	DrugBank	21220608	NA	NA	NA	II
Fedratinib	Fedratinib	JAK2	Protein	O60674	Homo sapiens	IUPHAR	18394554	IC50	=	3	III
Fedratinib	Fedratinib	JAK2	Protein	O60674	Homo sapiens	IUPHAR	21106455	IC50	=	3	III
Fedratinib	Fedratinib	JAK3	Protein	P52333	Homo sapiens	IUPHAR	21106455	IC50	=	1000	III
Fedratinib	Fedratinib	BRD4	Protein	O60885	Homo sapiens	IUPHAR	24584101	Kd	=	164	III
Fedratinib	Fedratinib	FLT3	Protein	P36888	Homo sapiens	DrugBank	27473820	NA	NA	NA	II
Fedratinib	Fedratinib	FLT3	Protein	P36888	Homo sapiens	DrugBank	21220608	NA	NA	NA	II
Fedratinib	Fedratinib	JAK1	Protein	P23458	Homo sapiens	DrugBank	27473820	NA	NA	NA	II
Fedratinib	Fedratinib	JAK1	Protein	P23458	Homo sapiens	DrugBank	21220608	NA	NA	NA	II
Fedratinib	Fedratinib	JAK1	Protein	P23458	Homo sapiens	IUPHAR	21106455	IC50	=	100	III
Panobinostat	Panobinostat	HDAC9	Protein	Q9UKV0	Homo sapiens	IUPHAR	17868033	EC50	=	3	III
Panobinostat	Panobinostat	HDAC4	Protein	P56524	Homo sapiens	IUPHAR	17868033	EC50	=	12	III
Panobinostat	Panobinostat	HDAC3	Protein	O15379	Homo sapiens	IUPHAR	17868033	EC50	=	4	III
Panobinostat	Panobinostat	HDAC7	Protein	Q8WUI4	Homo sapiens	IUPHAR	17868033	EC50	=	14	III
Panobinostat	Panobinostat	HDAC2	Protein	Q92769	Homo sapiens	IUPHAR	17868033	EC50	=	3	III
Panobinostat	Panobinostat	HDAC6	Protein	Q9UBN7	Homo sapiens	IUPHAR	17868033	EC50	=	61	III
Panobinostat	Panobinostat	HDAC1	Protein	Q13547	Homo sapiens	DrugBank	17455259	NA	NA	NA	II
Panobinostat	Panobinostat	HDAC1	Protein	Q13547	Homo sapiens	DrugBank	17145876	NA	NA	NA	II
Panobinostat	Panobinostat	HDAC1	Protein	Q13547	Homo sapiens	IUPHAR	17868033	EC50	=	3	III
Panobinostat	Panobinostat	HDAC8	Protein	Q9BY41	Homo sapiens	IUPHAR	17868033	EC50	=	248	III
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	14736236	NA	NA	NA	II
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	15205346	NA	NA	NA	II
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	16455452	NA	NA	NA	II
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	12093311	NA	NA	NA	II
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	12055598	NA	NA	NA	II
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	16060857	NA	NA	NA	II
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	17826101	NA	NA	NA	II
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	12086292	NA	NA	NA	II
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	12104042	NA	NA	NA	II
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	12086402	NA	NA	NA	II
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	16887935	NA	NA	NA	II
Celecoxib	Celecoxib	CA2	Protein	P00918	Homo sapiens	DrugBank	14973075	NA	NA	NA	II
Celecoxib	Celecoxib	PDPK1	Protein	O15530	Homo sapiens	DrugBank	15205346	NA	NA	NA	II
Celecoxib	Celecoxib	PDPK1	Protein	O15530	Homo sapiens	DrugBank	16455452	NA	NA	NA	II
Celecoxib	Celecoxib	PDPK1	Protein	O15530	Homo sapiens	DrugBank	12093311	NA	NA	NA	II
Celecoxib	Celecoxib	PDPK1	Protein	O15530	Homo sapiens	DrugBank	12055598	NA	NA	NA	II
Celecoxib	Celecoxib	PDPK1	Protein	O15530	Homo sapiens	DrugBank	16060857	NA	NA	NA	II
Celecoxib	Celecoxib	PDPK1	Protein	O15530	Homo sapiens	DrugBank	12086292	NA	NA	NA	II
Celecoxib	Celecoxib	PDPK1	Protein	O15530	Homo sapiens	DrugBank	12104042	NA	NA	NA	II
Celecoxib	Celecoxib	PDPK1	Protein	O15530	Homo sapiens	DrugBank	12086402	NA	NA	NA	II
Celecoxib	Celecoxib	PDPK1	Protein	O15530	Homo sapiens	DrugBank	16887935	NA	NA	NA	II
Celecoxib	Celecoxib	PDPK1	Protein	O15530	Homo sapiens	DrugBank	14973075	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	14736236	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	15205346	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	16455452	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	12093311	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	12055598	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	16060857	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	17826101	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	12086292	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	12104042	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	12086402	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	16887935	NA	NA	NA	II
Celecoxib	Celecoxib	CA3	Protein	P07451	Homo sapiens	DrugBank	14973075	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	14736236	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	16455452	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	12055598	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	24681547	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	16060857	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	12086292	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	12104042	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	14973075	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	15205346	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	12093311	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	17826101	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	12086402	NA	NA	NA	II
Celecoxib	Celecoxib	CDH11	Protein	H3BUU9	Homo sapiens	DrugBank	16887935	NA	NA	NA	II
Celecoxib	Celecoxib	CA12	Protein	O43570	Homo sapiens	IUPHAR	23965175	Ki	=	18	III
Celecoxib	Celecoxib	PTGS2	Protein	P35354	Homo sapiens	DrugBank	12093311	NA	NA	NA	II
Celecoxib	Celecoxib	PTGS2	Protein	P35354	Homo sapiens	DrugBank	12055598	NA	NA	NA	II
Celecoxib	Celecoxib	PTGS2	Protein	P35354	Homo sapiens	DrugBank	12086292	NA	NA	NA	II
Celecoxib	Celecoxib	PTGS2	Protein	P35354	Homo sapiens	DrugBank	12104042	NA	NA	NA	II
Celecoxib	Celecoxib	PTGS2	Protein	P35354	Homo sapiens	DrugBank	12086402	NA	NA	NA	II
Celecoxib	Celecoxib	PTGS2	Protein	P35354	Homo sapiens	IUPHAR	12643942	IC50	=	2	III
Temsirolimus	Temsirolimus	MTOR	Protein	P42345	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Temsirolimus	Temsirolimus	MTOR	Protein	P42345	Homo sapiens	DrugBank	18265991	NA	NA	NA	II
Temsirolimus	Temsirolimus	MTOR	Protein	P42345	Homo sapiens	DrugBank	17935273	NA	NA	NA	II
Temsirolimus	Temsirolimus	MTOR	Protein	P42345	Homo sapiens	IUPHAR	21438579	IC50	=	1760	III
Midostaurin	Midostaurin	PDGFRB	Protein	P09619	Homo sapiens	DrugBank	16969355	NA	NA	NA	II
Midostaurin	Midostaurin	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	16969355	NA	NA	NA	II
Midostaurin	Midostaurin	KIT	Protein	P10721	Homo sapiens	DrugBank	16969355	NA	NA	NA	II
Midostaurin	Midostaurin	KDR	Protein	P35968	Homo sapiens	DrugBank	16969355	NA	NA	NA	II
Midostaurin	Midostaurin	FLT3	Protein	P36888	Homo sapiens	DrugBank	27186148	NA	NA	NA	II
Midostaurin	Midostaurin	FLT3	Protein	P36888	Homo sapiens	DrugBank	16969355	NA	NA	NA	II
Midostaurin	Midostaurin	FLT3	Protein	P36888	Homo sapiens	IUPHAR	12124173	IC50	=	528	III
Midostaurin	Midostaurin	FLT3	Protein	P36888	Homo sapiens	IUPHAR	22037378	Kd	=	11	III
Midostaurin	Midostaurin	PRKCA	Protein	P17252	Homo sapiens	DrugBank	16969355	NA	NA	NA	II
Idelalisib	Idelalisib	PIK3CA	Protein	P42336	Homo sapiens	IUPHAR	20959606	IC50	=	820	III
Idelalisib	Idelalisib	PIK3CG	Protein	P48736	Homo sapiens	IUPHAR	20959606	IC50	=	89	III
Idelalisib	Idelalisib	PIK3CB	Protein	P42338	Homo sapiens	IUPHAR	20959606	IC50	=	565	III
Idelalisib	Idelalisib	PIK3CD	Protein	O00329	Homo sapiens	IUPHAR	20959606	IC50	=	2.5	III
Idelalisib	Idelalisib	"Phosphatidylinositol 4	Protein	5-bisphosphate 3-kinase catalytic subunit delta isoform"	null	DrugBank	Humans	NA	NA	NA	II
Goserelin Acetate	Goserelin Acetate	LHCGR	Protein	P22888	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Goserelin Acetate	Goserelin Acetate	LHCGR	Protein	P22888	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Goserelin Acetate	Goserelin Acetate	LHCGR	Protein	P22888	Homo sapiens	DrugBank	20053189	NA	NA	NA	II
Goserelin Acetate	Goserelin Acetate	GNRHR	Protein	P30968	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Goserelin Acetate	Goserelin Acetate	GNRHR	Protein	P30968	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Goserelin Acetate	Goserelin Acetate	GNRHR	Protein	P30968	Homo sapiens	IUPHAR	NA_IUPHAR	NA	NA	NA	I
Goserelin Acetate	Goserelin Acetate	GNRHR	Protein	P30968	Homo sapiens	DrugBank	20053189	NA	NA	NA	II
Sirolimus	Sirolimus	FGF2	Protein	P09038	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Sirolimus	Sirolimus	FGF2	Protein	P09038	Homo sapiens	DrugBank	20005306	NA	NA	NA	II
Sirolimus	Sirolimus	FGF2	Protein	P09038	Homo sapiens	DrugBank	12742462	NA	NA	NA	II
Sirolimus	Sirolimus	FGF2	Protein	P09038	Homo sapiens	DrugBank	19620795	NA	NA	NA	II
Sirolimus	Sirolimus	FKBP1A	Protein	P62942	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Sirolimus	Sirolimus	FKBP1A	Protein	P62942	Homo sapiens	DrugBank	20005306	NA	NA	NA	II
Sirolimus	Sirolimus	FKBP1A	Protein	P62942	Homo sapiens	DrugBank	12742462	NA	NA	NA	II
Sirolimus	Sirolimus	FKBP1A	Protein	P62942	Homo sapiens	DrugBank	19620795	NA	NA	NA	II
Sirolimus	Sirolimus	FKBP1A	Protein	P62942	Homo sapiens	IUPHAR	9857082	Ki	=	0.200000003	III
Sirolimus	Sirolimus	FKBP1A	Protein	P62942	Homo sapiens	IUPHAR	9857082	Ki	=	0.200000003	III
Sirolimus	Sirolimus	MTOR	Protein	P42345	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Sirolimus	Sirolimus	MTOR	Protein	P42345	Homo sapiens	DrugBank	20005306	NA	NA	NA	II
Sirolimus	Sirolimus	MTOR	Protein	P42345	Homo sapiens	DrugBank	12742462	NA	NA	NA	II
Sirolimus	Sirolimus	MTOR	Protein	P42345	Homo sapiens	DrugBank	19620795	NA	NA	NA	II
PHT-427	PHT-427	AKT2	Protein	P31751	Homo sapiens	IUPHAR	20197390	Ki	=	2670	III
PHT-427	PHT-427	PDPK1	Protein	O15530	Homo sapiens	IUPHAR	20197390	Ki	=	5200	III
Recombinant Interferon Alfa-2b	Recombinant Interferon Alfa-2b	IFNAR1	Protein	P17181	Homo sapiens	DrugBank	10567921	NA	NA	NA	II
Recombinant Interferon Alfa-2b	Recombinant Interferon Alfa-2b	IFNAR1	Protein	P17181	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Recombinant Interferon Alfa-2b	Recombinant Interferon Alfa-2b	IFNAR1	Protein	P17181	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Recombinant Interferon Alfa-2b	Recombinant Interferon Alfa-2b	IFNAR1	Protein	P17181	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Recombinant Interferon Alfa-2b	Recombinant Interferon Alfa-2b	IFNAR1	Protein	P17181	Homo sapiens	DrugBank	7584665	NA	NA	NA	II
Recombinant Interferon Alfa-2b	Recombinant Interferon Alfa-2b	IFNAR2	Protein	P48551	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Recombinant Interferon Alfa-2b	Recombinant Interferon Alfa-2b	IFNAR2	Protein	P48551	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Recombinant Interferon Alfa-2b	Recombinant Interferon Alfa-2b	IFNAR2	Protein	P48551	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Recombinant Interferon Alfa-2b	Recombinant Interferon Alfa-2b	IFNAR2	Protein	P48551	Homo sapiens	DrugBank	7584665	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16054614	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16857744	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17644190	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17158208	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16971495	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17526944	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17076770	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17503181	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16891588	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17379310	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16883066	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17494951	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16835395	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16956592	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16963802	NA	NA	NA	II
Dexamethasone	Dexamethasone	Nr1i2	Protein	O54915	null	IUPHAR	9489701	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR0B1	Protein	P51843	Homo sapiens	DrugBank	16891588	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR0B1	Protein	P51843	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR0B1	Protein	P51843	Homo sapiens	DrugBank	16857744	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR0B1	Protein	P51843	Homo sapiens	DrugBank	16971495	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR0B1	Protein	P51843	Homo sapiens	DrugBank	17526944	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR0B1	Protein	P51843	Homo sapiens	DrugBank	16835395	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR0B1	Protein	P51843	Homo sapiens	DrugBank	16956592	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR0B1	Protein	P51843	Homo sapiens	DrugBank	16963802	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR3C1	Protein	P04150	Homo sapiens	DrugBank	16891588	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR3C1	Protein	P04150	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR3C1	Protein	P04150	Homo sapiens	DrugBank	16971495	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR3C1	Protein	P04150	Homo sapiens	IUPHAR	8282004	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR3C1	Protein	P04150	Homo sapiens	DrugBank	16835395	NA	NA	NA	II
Dexamethasone	Dexamethasone	NR3C1	Protein	P04150	Homo sapiens	DrugBank	16956592	NA	NA	NA	II
