Ligand id,Name,Species,Type,Approved,Withdrawn,Labelled,Radioactive,PubChem SID,PubChem CID,UniProt id,IUPAC name,INN,Synonyms,SMILES,InChIKey,InChI
5955,compound 52 [PMID: 9677190],,Synthetic organic,,,,,178102578,2856,,2-({6-[(3-chlorophenyl)amino]-9-(propan-2-yl)-9H-purin-2-yl}amino)ethan-1-ol,,,OCCNc1nc(Nc2cccc(c2)Cl)c2c(n1)n(cn2)C(C)C,XZEFMZCNXDQXOZ-UHFFFAOYSA-N,"InChI=1S/C16H19ClN6O/c1-10(2)23-9-19-13-14(20-12-5-3-4-11(17)8-12)21-16(18-6-7-24)22-15(13)23/h3-5,8-10,24H,6-7H2,1-2H3,(H2,18,20,21,22)"
8811,compound 53 [PMID: 19631533],,Synthetic organic,,,,,252827469,45486504,,"7-(6-methoxypyridin-3-yl)-1-(2-propoxyethyl)-3-(pyrazin-2-ylmethylamino)pyrido[3,4-b]pyrazin-2-one",,,CCCOCCn1c2cc(ncc2nc(c1=O)NCc1cnccn1)c1ccc(nc1)OC,HCCNBKFJYUWLEX-UHFFFAOYSA-N,"InChI=1S/C23H25N7O3/c1-3-9-33-10-8-30-20-11-18(16-4-5-21(32-2)27-12-16)26-15-19(20)29-22(23(30)31)28-14-17-13-24-6-7-25-17/h4-7,11-13,15H,3,8-10,14H2,1-2H3,(H,28,29)"
6451,compound 53 [PMID: 23434029],,Synthetic organic,,,,,178103067,71580550,,"N-(2-chloropyrimidin-4-yl)-2,5-dimethyl-1-phenyl-1H-imidazole-4-carboxamide",,,Clc1nccc(n1)NC(=O)c1nc(n(c1C)c1ccccc1)C,YCJZWBZJSYLMPB-UHFFFAOYSA-N,"InChI=1S/C16H14ClN5O/c1-10-14(15(23)20-13-8-9-18-16(17)21-13)19-11(2)22(10)12-6-4-3-5-7-12/h3-9H,1-2H3,(H,18,20,21,23)"
5956,compound 56 [PMID: 8568816],,Synthetic organic,,,,,178102579,2857,,"N-(3-bromophenyl)-6,7-diethoxyquinazolin-4-amine",,PD153035 Analog 56,CCOc1cc2c(ncnc2cc1OCC)Nc1cccc(c1)Br,YXOXHAUUTIOBDA-UHFFFAOYSA-N,"InChI=1S/C18H18BrN3O2/c1-3-23-16-9-14-15(10-17(16)24-4-2)20-11-21-18(14)22-13-7-5-6-12(19)8-13/h5-11H,3-4H2,1-2H3,(H,20,21,22)"
8771,compound 57 [PMID: 16610804],,Synthetic organic,,,,,252827429,11670893,,1-[3-(4-decoxyphenoxy)-2-oxopropyl]-3-methoxycarbonylindole-5-carboxylic acid,,,CCCCCCCCCCOc1ccc(cc1)OCC(=O)Cn1cc(c2c1ccc(c2)C(=O)O)C(=O)OC,NXDZVUAKVFVDSL-UHFFFAOYSA-N,"InChI=1S/C30H37NO7/c1-3-4-5-6-7-8-9-10-17-37-24-12-14-25(15-13-24)38-21-23(32)19-31-20-27(30(35)36-2)26-18-22(29(33)34)11-16-28(26)31/h11-16,18,20H,3-10,17,19,21H2,1-2H3,(H,33,34)"
6550,compound 57 [PMID: 20121197],,Synthetic organic,,,,,178103164,46233650,,2-[(2-carbamimidoyl-1-benzothiophen-4-yl)oxy]-2-phenylethyl N-(2-{[(2-methylpropyl)amino]methyl}phenyl)carbamate,,,CC(CNCc1ccccc1NC(=O)OCC(c1ccccc1)Oc1cccc2c1cc(s2)C(=N)N)C,QGLTXLFHFVMPJH-UHFFFAOYSA-N,"InChI=1S/C29H32N4O3S/c1-19(2)16-32-17-21-11-6-7-12-23(21)33-29(34)35-18-25(20-9-4-3-5-10-20)36-24-13-8-14-26-22(24)15-27(37-26)28(30)31/h3-15,19,25,32H,16-18H2,1-2H3,(H3,30,31)(H,33,34)"
8640,compound 57 [PMID: 26155854],,Synthetic organic,,,,,252166840,91827383,,"3-methyl-5-(5-methylpyridin-3-yl)-8-[(piperidin-4-yl)amino]-1,2-dihydro-1,7-naphthyridin-2-one",,,Cc1cncc(c1)c1cnc(c2c1cc(C)c(=O)[nH]2)NC1CCNCC1,PAGDGWOISBNVEC-UHFFFAOYSA-N,"InChI=1S/C20H23N5O/c1-12-7-14(10-22-9-12)17-11-23-19(24-15-3-5-21-6-4-15)18-16(17)8-13(2)20(26)25-18/h7-11,15,21H,3-6H2,1-2H3,(H,23,24)(H,25,26)"
5748,compound 58 [PMID: 21273063],,Synthetic organic,,,,,178102374,53235534,,"5-chloro-2-{4-[(1R,2S)-2-{2-[(5-methanesulfonylpyridin-2-yl)oxy]ethyl}cyclopropyl]piperidin-1-yl}pyrimidine",,,Clc1cnc(nc1)N1CCC(CC1)[C@H]1C[C@H]1CCOc1ccc(cn1)S(=O)(=O)C,XFJBGINZIMNZBW-CRAIPNDOSA-N,"InChI=1S/C20H25ClN4O3S/c1-29(26,27)17-2-3-19(22-13-17)28-9-6-15-10-18(15)14-4-7-25(8-5-14)20-23-11-16(21)12-24-20/h2-3,11-15,18H,4-10H2,1H3/t15-,18-/m1/s1"
8520,compound 58 [PMID: 25037917],,Synthetic organic,,,,,252166722,91827366,,"8-[4-(3-chlorophenyl)benzoyl]-3-(pyrimidin-2-yl)-3,8-diazabicyclo[3.2.1]octane",,,Clc1cccc(c1)c1ccc(cc1)C(=O)N1C2CCC1CN(C2)c1ncccn1,FNHAFYQTHUKPIU-UHFFFAOYSA-N,"InChI=1S/C23H21ClN4O/c24-19-4-1-3-18(13-19)16-5-7-17(8-6-16)22(29)28-20-9-10-21(28)15-27(14-20)23-25-11-2-12-26-23/h1-8,11-13,20-21H,9-10,14-15H2"
2994,compound 5ab [PMID: 8246233],,Synthetic organic,,,,,135649759,44392511,,"(3R,5S,6E)-7-[2,4-bis(4-fluorophenyl)-5-(propan-2-yl)-1H-imidazol-1-yl]-3,5-dihydroxyhept-6-enoate",,,O[C@H](C[C@@H](/C=C/n1c(nc(c1C(C)C)c1ccc(cc1)F)c1ccc(cc1)F)O)CC(=O)[O-],TVIKMEWXHYDWEQ-LKWCPCFXSA-M,"InChI=1S/C25H26F2N2O4/c1-15(2)24-23(16-3-7-18(26)8-4-16)28-25(17-5-9-19(27)10-6-17)29(24)12-11-20(30)13-21(31)14-22(32)33/h3-12,15,20-21,30-31H,13-14H2,1-2H3,(H,32,33)/p-1/b12-11+/t20-,21-/m1/s1"
8615,compound 5a [PMID: 20690647],,Synthetic organic,,,,,252166816,46930721,,"benzyl N-[(2S)-1-[[4-[3-(6-aminopurin-9-yl)propylamino]-3,4-dioxo-1-phenylbutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]carbamate",,"Cbz-Leu-D,L-Phe-CONH-(CH(2))(3)-adenin-9-yl",CC(C[C@@H](C(=O)NC(C(=O)C(=O)NCCCn1cnc2c1ncnc2N)Cc1ccccc1)NC(=O)OCc1ccccc1)C,OVLNPOAZKHQAAD-BBMPLOMVSA-N,"InChI=1S/C32H38N8O5/c1-21(2)16-25(39-32(44)45-18-23-12-7-4-8-13-23)30(42)38-24(17-22-10-5-3-6-11-22)27(41)31(43)34-14-9-15-40-20-37-26-28(33)35-19-36-29(26)40/h3-8,10-13,19-21,24-25H,9,14-18H2,1-2H3,(H,34,43)(H,38,42)(H,39,44)(H2,33,35,36)/t24?,25-/m0/s1"
8616,compound 5b [PMID: 16686537],,Synthetic organic,,,,,252166817,462382,,phenylmethyl N-[(2S)-4-methyl-1-[[(2S)-4-methyl-1-[[(2S)-4-methyl-1-oxopentan-2-yl]amino]-1-oxopentan-2-yl]amino]-1-oxopentan-2-yl]carbamate,,MG-132|MG132|Z-Leu-leu-leu-al|Z-LLL-CHO,O=C[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)CC(C)C)CC(C)C)CC(C)C,TZYWCYJVHRLUCT-VABKMULXSA-N,"InChI=1S/C26H41N3O5/c1-17(2)12-21(15-30)27-24(31)22(13-18(3)4)28-25(32)23(14-19(5)6)29-26(33)34-16-20-10-8-7-9-11-20/h7-11,15,17-19,21-23H,12-14,16H2,1-6H3,(H,27,31)(H,28,32)(H,29,33)/t21-,22-,23-/m0/s1"
1598,compound 5b [PMID: 17358052],,Synthetic organic,,,,,135649832,11148966,,5-ethyl-4-oxo-5-phenylfuran-2-carboxylic acid,,ethyl analogue of acifran,CCC1(OC(=CC1=O)C(=O)O)c1ccccc1,SUHZZFNDVLWPTL-UHFFFAOYSA-N,"InChI=1S/C13H12O4/c1-2-13(9-6-4-3-5-7-9)11(14)8-10(17-13)12(15)16/h3-8H,2H2,1H3,(H,15,16)"
8171,compound 5b [PMID: 24900464],,Synthetic organic,,,,,249565851,70694814,,,,,N#Cc1cnn2c1nc(cc2NC1CC1)c1c[nH]c2c1cc(cc2)NC(=O)C,UZZGMJZTCZOSGC-UHFFFAOYSA-N,"InChI=1S/C20H17N7O/c1-11(28)24-14-4-5-17-15(6-14)16(10-22-17)18-7-19(25-13-2-3-13)27-20(26-18)12(8-21)9-23-27/h4-7,9-10,13,22,25H,2-3H2,1H3,(H,24,28)"
7831,compound 5B [PMID: 25349648],,Synthetic organic,,,,,223366162,,,"(1r,4r)-4-[(1-{5-[5-(trifluoromethyl)-1H-1,3-benzodiazol-2-yl]pyridin-2-yl}piperidin-4-yl)oxy]cyclohexane-1-carboxylic acid",,,OC(=O)[C@@H]1CC[C@H](CC1)OC1CCN(CC1)c1ccc(cn1)c1nc2c([nH]1)ccc(c2)C(F)(F)F,MCFBUIIRFZBRCU-RZDIXWSQSA-N,"InChI=1S/C25H27F3N4O3/c26-25(27,28)17-4-7-20-21(13-17)31-23(30-20)16-3-8-22(29-14-16)32-11-9-19(10-12-32)35-18-5-1-15(2-6-18)24(33)34/h3-4,7-8,13-15,18-19H,1-2,5-6,9-12H2,(H,30,31)(H,33,34)/t15-,18-"
9008,compound 5d [PMID: 25815150],,Peptide,,,,,310264786,,,(2S)-2-[(2S)-5-carbamimidamido-2-{[(2S)-1-[(2S)-5-carbamimidamido-2-[(2S)-3-(4-fluorophenyl)-2-[(2S)-3-(1H-indol-3-yl)-2-[2-(thiophen-2-yl)acetamido]propanamido]propanamido]pentanoyl]pyrrolidin-2-yl]formamido}pentanamido]butanediamide,,,NC(=N)NCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CC(=O)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)Cc1cccs1)Cc1ccc(cc1)F,TZCCKCLHNUSAMQ-DUGSHLAESA-N,"InChI=1S/C47H62FN15O8S/c48-28-15-13-26(14-16-28)21-35(62-43(69)36(58-39(65)23-29-7-6-20-72-29)22-27-25-57-31-9-2-1-8-30(27)31)42(68)60-33(11-4-18-56-47(53)54)45(71)63-19-5-12-37(63)44(70)59-32(10-3-17-55-46(51)52)41(67)61-34(40(50)66)24-38(49)64/h1-2,6-9,13-16,20,25,32-37,57H,3-5,10-12,17-19,21-24H2,(H2,49,64)(H2,50,66)(H,58,65)(H,59,70)(H,60,68)(H,61,67)(H,62,69)(H4,51,52,55)(H4,53,54,56)/t32-,33-,34-,35-,36-,37-/m0/s1"
3082,compound 5d [PMID: 7966163],,Synthetic organic,,,,,135649856,44352892,,"(6R,7R)-1-[(4S,5R)-4-(acetyloxy)-5-benzyl-3-methylidenehexyl]-6-{[(decyloxy)carbonyl]oxy}-4,7-dihydroxy-2,8-dioxabicyclo[3.2.1]octane-3,4,5-tricarboxylic acid",,,CCCCCCCCCCOC(=O)O[C@@H]1[C@@H](O)C2(OC1(C(=O)O)C(O)(C(=O)O)C(O2)C(=O)O)CCC(=C)[C@H]([C@@H](Cc1ccccc1)C)OC(=O)C,PDGYNYIQKDRVIT-JCIOCXPTSA-N,"InChI=1S/C36H50O15/c1-5-6-7-8-9-10-11-15-20-47-33(45)49-28-27(38)34(50-29(30(39)40)35(46,31(41)42)36(28,51-34)32(43)44)19-18-22(2)26(48-24(4)37)23(3)21-25-16-13-12-14-17-25/h12-14,16-17,23,26-29,38,46H,2,5-11,15,18-21H2,1,3-4H3,(H,39,40)(H,41,42)(H,43,44)/t23-,26-,27-,28-,29?,34?,35?,36?/m1/s1"
3091,compound 5d [PMID: 7966163],,Synthetic organic,,,,,135649854,44352756,,"(6R,7R)-1-[(4S,5R)-4-(acetyloxy)-5-benzyl-3-methylidenehexyl]-4,7-dihydroxy-6-({[(11-phenoxyundecyl)oxy]carbonyl}oxy)-2,8-dioxabicyclo[3.2.1]octane-3,4,5-tricarboxylic acid",,,CC(=O)O[C@@H]([C@@H](Cc1ccccc1)C)C(=C)CCC12OC(C(=O)O)C(C(O1)([C@@H]([C@H]2O)OC(=O)OCCCCCCCCCCCOc1ccccc1)C(=O)O)(O)C(=O)O,JJAXJXFYWFJTKF-BWBORTOCSA-N,"InChI=1S/C43H56O16/c1-28(33(56-30(3)44)29(2)27-31-19-13-11-14-20-31)23-24-41-34(45)35(43(59-41,39(50)51)42(53,38(48)49)36(58-41)37(46)47)57-40(52)55-26-18-10-8-6-4-5-7-9-17-25-54-32-21-15-12-16-22-32/h11-16,19-22,29,33-36,45,53H,1,4-10,17-18,23-27H2,2-3H3,(H,46,47)(H,48,49)(H,50,51)/t29-,33-,34-,35-,36?,41?,42?,43?/m1/s1"
3169,compound 5e [PMID: 17975902],,Synthetic organic,,,,,135649662,12066684,,[1-fluoro-1-phosphono-2-(pyridin-3-yl)ethyl]phosphonic acid,,,OP(=O)(C(P(=O)(O)O)(Cc1cccnc1)F)O,HHDUHWLBPDOLIL-UHFFFAOYSA-N,"InChI=1S/C7H10FNO6P2/c8-7(16(10,11)12,17(13,14)15)4-6-2-1-3-9-5-6/h1-3,5H,4H2,(H2,10,11,12)(H2,13,14,15)"
8207,compound 5g [PMID: 20483621],,Synthetic organic,,,,,249565887,46906624,,"1-[(2,5-dichlorophenyl)methyl]-7-[6-(4-methylpiperazin-1-yl)pyridin-3-yl]-3,4-dihydro-2H-pyrido[2,3-b]pyrazine",,,CN1CCN(CC1)c1ccc(cn1)c1cnc2c(c1)N(CCN2)Cc1cc(Cl)ccc1Cl,CSYSNPSPLOLFFI-UHFFFAOYSA-N,"InChI=1S/C24H26Cl2N6/c1-30-8-10-31(11-9-30)23-5-2-17(14-28-23)18-13-22-24(29-15-18)27-6-7-32(22)16-19-12-20(25)3-4-21(19)26/h2-5,12-15H,6-11,16H2,1H3,(H,27,29)"
8788,compound 5g [PMID: 21481589],,Synthetic organic,,,,,252827446,49872404,,2-[3-[2-[1-(4-chlorophenyl)-5-thiophen-2-ylpyrazol-3-yl]phenyl]phenoxy]-2-methylpropanoic acid,,,Clc1ccc(cc1)n1nc(cc1c1cccs1)c1ccccc1c1cccc(c1)OC(C(=O)O)(C)C,HOACFVYJBHHSBC-UHFFFAOYSA-N,"InChI=1S/C29H23ClN2O3S/c1-29(2,28(33)34)35-22-8-5-7-19(17-22)23-9-3-4-10-24(23)25-18-26(27-11-6-16-36-27)32(31-25)21-14-12-20(30)13-15-21/h3-18H,1-2H3,(H,33,34)"
5514,compound 5g [PMID: 21571530],,Synthetic organic,,,,,178102158,53358901,,"N-[[3-[4-fluoro-3-(trifluoromethyl)phenyl]-1,2-oxazol-5-yl]methyl]-4-(1,8-naphthyridin-2-yl)butanamide",,,O=C(NCc1onc(c1)c1ccc(c(c1)C(F)(F)F)F)CCCc1ccc2c(n1)nccc2,SWKGPCNQBPGWNX-UHFFFAOYSA-N,"InChI=1S/C23H18F4N4O2/c24-19-9-7-15(11-18(19)23(25,26)27)20-12-17(33-31-20)13-29-21(32)5-1-4-16-8-6-14-3-2-10-28-22(14)30-16/h2-3,6-12H,1,4-5,13H2,(H,29,32)"
8223,compound 5i [PMID: 24099220],,Synthetic organic,,,,,249565903,478573,,"8-Nitroindolo[2,1-b]quinazoline-6,12-dione",,GNF-PF-3777,[O-][N+](=O)c1ccc2c(c1)C(=O)c1n2c(=O)c2c(n1)cccc2,UFMQJYHLIUACCG-UHFFFAOYSA-N,InChI=1S/C15H7N3O4/c19-13-10-7-8(18(21)22)5-6-12(10)17-14(13)16-11-4-2-1-3-9(11)15(17)20/h1-7H
3099,compound 5j [PMID: 9216829],,Synthetic organic,,,,,135649673,10699948,,"(1S,2S,3S,4S)-3,4-bis({butyl[(4-phenoxyphenyl)methyl]carbamoyl})cyclobutane-1,2-dicarboxylic acid",,,CCCCN(C(=O)[C@@H]1[C@H](C(=O)O)[C@H]([C@H]1C(=O)N(Cc1ccc(cc1)Oc1ccccc1)CCCC)C(=O)O)Cc1ccc(cc1)Oc1ccccc1,GNPHAOQLHRZODS-ZQWQDMLBSA-N,"InChI=1S/C42H46N2O8/c1-3-5-25-43(27-29-17-21-33(22-18-29)51-31-13-9-7-10-14-31)39(45)35-36(38(42(49)50)37(35)41(47)48)40(46)44(26-6-4-2)28-30-19-23-34(24-20-30)52-32-15-11-8-12-16-32/h7-24,35-38H,3-6,25-28H2,1-2H3,(H,47,48)(H,49,50)/t35-,36-,37-,38-/m0/s1"
8801,compound 5k [PMID: 23528296],,Synthetic organic,,,,,252827459,71601847,,"2-[4-(5-fluoropyridin-2-yl)piperazin-1-yl]-N-(4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl)acetamide",,,Fc1ccc(nc1)N1CCN(CC1)CC(=O)Nc1nc2c(s1)CCCC2,ORQHHLPTMSGMQT-UHFFFAOYSA-N,"InChI=1S/C18H22FN5OS/c19-13-5-6-16(20-11-13)24-9-7-23(8-10-24)12-17(25)22-18-21-14-3-1-2-4-15(14)26-18/h5-6,11H,1-4,7-10,12H2,(H,21,22,25)"
8206,compound 5m [PMID: 20483621],,Synthetic organic,,,,,249565886,46871638,,"[4-[1-[[5-chloro-2-(trifluoromethyl)phenyl]methyl]-3,4-dihydro-2H-pyrido[2,3-b]pyrazin-7-yl]phenyl]-(4-pyrrolidin-1-ylpiperidin-1-yl)methanone",,,Clc1ccc(c(c1)CN1CCNc2c1cc(cn2)c1ccc(cc1)C(=O)N1CCC(CC1)N1CCCC1)C(F)(F)F,JVVGHVJDZJSKRA-UHFFFAOYSA-N,"InChI=1S/C31H33ClF3N5O/c32-25-7-8-27(31(33,34)35)24(17-25)20-40-16-11-36-29-28(40)18-23(19-37-29)21-3-5-22(6-4-21)30(41)39-14-9-26(10-15-39)38-12-1-2-13-38/h3-8,17-19,26H,1-2,9-16,20H2,(H,36,37)"
3098,compound 5m [PMID: 9216829],,Synthetic organic,,,,,135649672,10818542,,"(1S,2S,3S,4S)-3,4-bis[(2-methylpropyl)[(4-phenoxyphenyl)methyl]carbamoyl]cyclobutane-1,2-dicarboxylic acid",,,CC(CN(C(=O)[C@@H]1[C@H](C(=O)O)[C@H]([C@H]1C(=O)N(Cc1ccc(cc1)Oc1ccccc1)CC(C)C)C(=O)O)Cc1ccc(cc1)Oc1ccccc1)C,ZXCUOCHXNYWBBG-ZQWQDMLBSA-N,"InChI=1S/C42H46N2O8/c1-27(2)23-43(25-29-15-19-33(20-16-29)51-31-11-7-5-8-12-31)39(45)35-36(38(42(49)50)37(35)41(47)48)40(46)44(24-28(3)4)26-30-17-21-34(22-18-30)52-32-13-9-6-10-14-32/h5-22,27-28,35-38H,23-26H2,1-4H3,(H,47,48)(H,49,50)/t35-,36-,37-,38-/m0/s1"
8844,"compound 5 (Noble <i>et al.</i>, 1992)",,Synthetic organic,,,,,252827501,15931446,,"[3,4-bis(dihydroxyphosphinothioyloxy)-2,5,6-trihydroxycyclohexyl] dihydrogen phosphate",,"<i>myo</i>-inositol 1-phosphate 4,5-bisphosphorothioate",OC1C(OP(=S)(O)O)C(OP(=S)(O)O)C(C(C1O)OP(=O)(O)O)O,OEKHZIJBKVQWQC-UHFFFAOYSA-N,"InChI=1S/C6H15O13P3S2/c7-1-2(8)5(18-21(13,14)23)6(19-22(15,16)24)3(9)4(1)17-20(10,11)12/h1-9H,(H2,10,11,12)(H2,13,14,23)(H2,15,16,24)"
8208,compound 5n [PMID: 20483621],,Synthetic organic,,,,,249565888,46871653,,"1-[[5-chloro-2-(trifluoromethyl)phenyl]methyl]-7-(2-piperazin-1-ylpyridin-4-yl)-3,4-dihydro-2H-pyrido[2,3-b]pyrazine",,,Clc1ccc(c(c1)CN1CCNc2c1cc(cn2)c1ccnc(c1)N1CCNCC1)C(F)(F)F,AHZCYZMNFBGXAC-UHFFFAOYSA-N,"InChI=1S/C24H24ClF3N6/c25-19-1-2-20(24(26,27)28)18(11-19)15-34-10-7-31-23-21(34)12-17(14-32-23)16-3-4-30-22(13-16)33-8-5-29-6-9-33/h1-4,11-14,29H,5-10,15H2,(H,31,32)"
8843,compound 5 [PMID: 10869194],,Natural product,,,,,252827500,44583698,,"(1S,2R,4aS,6aR,6aR,6bR,8aR,10S,12aR,14bS)-10-hydroxy-6a-[(E)-4-(4-hydroxyphenyl)-2-oxobut-3-enyl]-1,2,6b,9,9,12a-hexamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",,,O=C(C[C@@]12CC[C@@]3([C@H](C1=CC[C@H]1[C@@]2(C)CC[C@@H]2[C@]1(C)CC[C@@H](C2(C)C)O)[C@@H](C)[C@@H](CC3)C)C(=O)O)/C=C/c1ccc(cc1)O,NOTLGMDYQMIWNO-ZBFFZJPBSA-N,"InChI=1S/C39H54O5/c1-24-15-20-38(34(43)44)21-22-39(23-28(41)12-9-26-7-10-27(40)11-8-26)29(33(38)25(24)2)13-14-31-36(5)18-17-32(42)35(3,4)30(36)16-19-37(31,39)6/h7-13,24-25,30-33,40,42H,14-23H2,1-6H3,(H,43,44)/b12-9+/t24-,25+,30+,31-,32+,33+,36+,37-,38+,39+/m1/s1"
3081,compound 5 [PMID: 18754614],,Synthetic organic,,,,,135649801,25108103,,4-methyl-2-[4-(thiophen-2-yl)phenyl]morpholin-2-ol,,,CN1CCOC(C1)(O)c1ccc(cc1)c1cccs1,KXFMAIULBLABNA-UHFFFAOYSA-N,"InChI=1S/C15H17NO2S/c1-16-8-9-18-15(17,11-16)13-6-4-12(5-7-13)14-3-2-10-19-14/h2-7,10,17H,8-9,11H2,1H3"
8670,compound 5 [PMID: 21741839],,Synthetic organic,,,,,252166870,46899577,,(2S)-1-[(2R)-2-(benzylsulfonylamino)-5-(diaminomethylideneamino)pentanoyl]-N-[(4-carbamimidoylphenyl)methyl]pyrrolidine-2-carboxamide,,,NC(=NCCC[C@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(cc1)C(=N)N)NS(=O)(=O)Cc1ccccc1)N,QKFCYPKTTJCUSZ-YADHBBJMSA-N,"InChI=1S/C26H36N8O4S/c27-23(28)20-12-10-18(11-13-20)16-32-24(35)22-9-5-15-34(22)25(36)21(8-4-14-31-26(29)30)33-39(37,38)17-19-6-2-1-3-7-19/h1-3,6-7,10-13,21-22,33H,4-5,8-9,14-17H2,(H3,27,28)(H,32,35)(H4,29,30,31)/t21-,22+/m1/s1"
8790,compound 5 [PMID: 21838328],,Synthetic organic,,,,,252827448,44547183,,"ethyl 3-imidazol-1-yl-2,2-dimethyl-3-[4-(naphthalen-2-ylamino)phenyl]propanoate",,,CCOC(=O)C(C(n1cncc1)c1ccc(cc1)Nc1ccc2c(c1)cccc2)(C)C,GJYCFJGZPVJOKR-UHFFFAOYSA-N,"InChI=1S/C26H27N3O2/c1-4-31-25(30)26(2,3)24(29-16-15-27-18-29)20-10-12-22(13-11-20)28-23-14-9-19-7-5-6-8-21(19)17-23/h5-18,24,28H,4H2,1-3H3"
6715,compound 5 [PMID: 22533316],,Synthetic organic,,,,,178103326,,,"4-chlorophenyl N-methyl-N-[(1r,4r)-4-{5-[ethyl(2-hydroxyethyl)amino]pent-1-yn-1-yl}cyclohexyl]carbamate",,,OCCN(CCCC#C[C@@H]1CC[C@H](CC1)N(C(=O)Oc1ccc(cc1)Cl)C)CC,UBLUCOHGNHINJX-XUTJKUGGSA-N,"InChI=1S/C23H33ClN2O3/c1-3-26(17-18-27)16-6-4-5-7-19-8-12-21(13-9-19)25(2)23(28)29-22-14-10-20(24)11-15-22/h10-11,14-15,19,21,27H,3-4,6,8-9,12-13,16-18H2,1-2H3/t19-,21-"
8192,compound 5 [PMID: 23232060],,Synthetic organic,,,,,249565872,71540619,,4-methoxy-3-[2-[3-methoxy-4-(4-methylpiperazin-1-yl)anilino]pyridin-4-yl]benzonitrile,,,COc1cc(ccc1N1CCN(CC1)C)Nc1nccc(c1)c1cc(C#N)ccc1OC,GOMSKBLQVUFHHS-UHFFFAOYSA-N,"InChI=1S/C25H27N5O2/c1-29-10-12-30(13-11-29)22-6-5-20(16-24(22)32-3)28-25-15-19(8-9-27-25)21-14-18(17-26)4-7-23(21)31-2/h4-9,14-16H,10-13H2,1-3H3,(H,27,28)"
8655,compound 5 {PMID: 24900446],,Synthetic organic,,,,,252166855,18392356,,5-[[(3S)-3-[benzyl-(7-methoxynaphthalen-2-yl)sulfonylamino]-2-oxopyrrolidin-1-yl]methyl]thiophene-2-carboximidamide,,,COc1ccc2c(c1)cc(cc2)S(=O)(=O)N([C@H]1CCN(C1=O)Cc1ccc(s1)C(=N)N)Cc1ccccc1,KKFJNRXJRRYNRJ-VWLOTQADSA-N,"InChI=1S/C28H28N4O4S2/c1-36-22-9-7-20-8-11-24(16-21(20)15-22)38(34,35)32(17-19-5-3-2-4-6-19)25-13-14-31(28(25)33)18-23-10-12-26(37-23)27(29)30/h2-12,15-16,25H,13-14,17-18H2,1H3,(H3,29,30)/t25-/m0/s1"
7869,compound 5  [PMID: 24900526],,Synthetic organic,,,,,223366199,66560622,,2-[(4-methoxyphenyl)sulfonyl-[(2S)-4-methyl-2-[[(2S)-1-phenylmethoxycarbonylpyrrolidine-2-carbonyl]amino]pentanoyl]amino]acetic acid,,,COc1ccc(cc1)S(=O)(=O)N(C(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)CC(C)C)CC(=O)O,QXROXWFFCFLRBZ-ZEQRLZLVSA-N,"InChI=1S/C28H35N3O9S/c1-19(2)16-23(27(35)31(17-25(32)33)41(37,38)22-13-11-21(39-3)12-14-22)29-26(34)24-10-7-15-30(24)28(36)40-18-20-8-5-4-6-9-20/h4-6,8-9,11-14,19,23-24H,7,10,15-18H2,1-3H3,(H,29,34)(H,32,33)/t23-,24-/m0/s1"
8893,compound 5z [PMID: 8410981],,Synthetic organic,,,,,310264674,72403,,,,"10,11-Methylenedioxy-20S-camptothecin",CC[C@@]1(O)C(=O)OCc2c1cc1c3nc4cc5OCOc5cc4cc3Cn1c2=O,RPFYDENHBPRCTN-NRFANRHFSA-N,"InChI=1S/C21H16N2O6/c1-2-21(26)13-5-15-18-11(7-23(15)19(24)12(13)8-27-20(21)25)3-10-4-16-17(29-9-28-16)6-14(10)22-18/h3-6,26H,2,7-9H2,1H3/t21-/m0/s1"
8641,compound 60 [PMID: 26155854],,Synthetic organic,,,,,252166841,91820725,,"5-(5-methoxypyridin-3-yl)-3-methyl-8-[(piperidin-4-yl)amino]-1,2-dihydro-1,7-naphthyridin-2-one",,,COc1cncc(c1)c1cnc(c2c1cc(C)c(=O)[nH]2)NC1CCNCC1,FPQQERRFPULCIK-UHFFFAOYSA-N,"InChI=1S/C20H23N5O2/c1-12-7-16-17(13-8-15(27-2)10-22-9-13)11-23-19(18(16)25-20(12)26)24-14-3-5-21-6-4-14/h7-11,14,21H,3-6H2,1-2H3,(H,23,24)(H,25,26)"
